step,id,x,y,gx,gy,priority,battery,blocked,charging
61,22,-1,-1,-1,-1,0,83,0,0
61,23,3,1,2,10,1,39,49,0
61,24,18,2,3,11,1,39,55,0
61,25,19,2,17,9,2,39,55,0
61,26,-1,-1,-1,-1,1,89,0,0
61,27,8,2,7,8,0,39,56,0
61,28,0,1,17,8,2,39,57,0
61,29,2,2,10,3,2,39,49,0
62,0,2,18,1,6,1,38,55,0
62,1,3,18,2,9,2,38,50,0
62,2,7,2,13,12,0,38,57,0
62,3,2,17,1,19,0,38,50,0
62,4,18,18,9,18,1,38,0,0
62,5,2,1,11,1,2,38,0,0
62,6,17,18,10,6,2,38,57,0
62,7,1,18,17,7,1,38,55,0
62,8,9,4,7,3,0,38,53,0
62,9,-1,-1,-1,-1,1,87,0,0
62,10,18,1,19,16,0,38,0,0
62,11,9,2,7,14,1,38,57,0
62,12,1,17,12,0,2,38,59,0
62,13,0,18,19,10,2,38,58,0
62,14,1,19,1,6,1,38,59,0
62,15,13,1,0,0,-1,38,54,0
62,16,4,18,2,17,2,38,50,0
62,17,1,2,13,11,2,38,57,0
62,18,1,0,17,8,2,38,59,0
62,19,9,3,1,3,2,38,55,0
62,20,19,1,13,3,1,38,57,0
62,21,12,1,16,1,1,38,55,0
62,22,-1,-1,-1,-1,0,83,0,0
62,23,3,1,2,10,1,38,50,0
62,24,18,2,3,11,1,38,56,0
62,25,19,2,17,9,2,38,56,0
62,26,-1,-1,-1,-1,1,89,0,0
62,27,8,2,7,8,0,38,57,0
62,28,0,1,17,8,2,38,58,0
62,29,2,2,10,3,2,38,50,0
63,0,2,18,1,6,1,37,56,0
63,1,3,18,2,9,2,37,51,0
63,2,7,2,13,12,0,37,58,0
63,3,2,17,1,19,0,37,51,0
63,4,18,17,9,18,1,37,0,0
63,5,1,1,11,1,2,37,0,0
63,6,17,18,10,6,2,37,58,0
63,7,1,18,17,7,1,37,56,0
63,8,9,4,7,3,0,37,54,0
63,9,-1,-1,-1,-1,1,87,0,0
63,10,18,0,19,16,0,37,0,0
63,11,9,2,7,14,1,37,58,0
63,12,1,17,12,0,2,37,60,0
63,13,0,18,19,10,2,37,59,0
63,14,1,19,1,6,1,37,60,0
63,15,13,1,0,0,-1,37,55,0
63,16,4,18,2,17,2,37,51,0
63,17,1,2,13,11,2,37,58,0
63,18,1,0,17,8,2,37,60,0
63,19,9,3,1,3,2,37,56,0
63,20,19,1,13,3,1,37,58,0
63,21,12,1,16,1,1,37,56,0
63,22,-1,-1,-1,-1,0,83,0,0
63,23,3,1,2,10,1,37,51,0
63,24,18,2,3,11,1,37,57,0
63,25,19,2,17,9,2,37,57,0
63,26,-1,-1,-1,-1,1,89,0,0
63,27,8,2,7,8,0,37,58,0
63,28,0,1,17,8,2,37,59,0
63,29,2,2,10,3,2,37,51,0
64,0,2,18,1,6,1,36,57,0
64,1,3,18,2,9,2,36,52,0
64,2,7,2,13,12,0,36,59,0
64,3,2,17,1,19,0,36,52,0
64,4,18,18,9,18,1,36,0,0
64,5,2,1,11,1,2,36,0,0
64,6,17,18,10,6,2,36,59,0
64,7,1,18,17,7,1,36,57,0
64,8,9,4,7,3,0,36,55,0
64,9,-1,-1,-1,-1,1,87,0,0
64,10,18,1,19,16,0,36,0,0
64,11,9,2,7,14,1,36,59,0
64,12,1,17,12,0,2,36,61,0
64,13,0,18,19,10,2,36,60,0
64,14,1,19,1,6,1,36,61,0
64,15,13,1,0,0,-1,36,56,0
64,16,4,18,2,17,2,36,52,0
64,17,1,2,13,11,2,36,59,0
64,18,1,0,17,8,2,36,61,0
64,19,9,3,1,3,2,36,57,0
64,20,19,1,13,3,1,36,59,0
64,21,12,1,16,1,1,36,57,0
64,22,-1,-1,-1,-1,0,83,0,0
64,23,3,1,2,10,1,36,52,0
64,24,18,2,3,11,1,36,58,0
64,25,19,2,17,9,2,36,58,0
64,26,-1,-1,-1,-1,1,89,0,0
64,27,8,2,7,8,0,36,59,0
64,28,0,1,17,8,2,36,60,0
64,29,2,2,10,3,2,36,52,0
65,0,2,18,1,6,1,35,58,0
65,1,3,18,2,9,2,35,53,0
65,2,7,2,13,12,0,35,60,0
65,3,2,17,1,19,0,35,53,0
65,4,18,17,9,18,1,35,0,0
65,5,1,1,11,1,2,35,0,0
65,6,17,18,10,6,2,35,60,0
65,7,1,18,17,7,1,35,58,0
65,8,9,4,7,3,0,35,56,0
65,9,-1,-1,-1,-1,1,87,0,0
65,10,17,1,19,16,0,35,0,0
65,11,9,2,7,14,1,35,60,0
65,12,1,17,12,0,2,35,62,0
65,13,0,18,19,10,2,35,61,0
65,14,1,19,1,6,1,35,62,0
65,15,13,1,0,0,-1,35,57,0
65,16,4,18,2,17,2,35,53,0
65,17,1,2,13,11,2,35,60,0
65,18,1,0,17,8,2,35,62,0
65,19,9,3,1,3,2,35,58,0
65,20,19,1,13,3,1,35,60,0
65,21,12,1,16,1,1,35,58,0
65,22,-1,-1,-1,-1,0,83,0,0
65,23,3,1,2,10,1,35,53,0
65,24,18,2,3,11,1,35,59,0
65,25,19,2,17,9,2,35,59,0
65,26,-1,-1,-1,-1,1,89,0,0
65,27,8,2,7,8,0,35,60,0
65,28,0,1,17,8,2,35,61,0
65,29,2,2,10,3,2,35,53,0
66,0,2,18,1,6,1,34,59,0
66,1,3,18,2,9,2,34,54,0
66,2,7,2,13,12,0,34,61,0
66,3,2,17,1,19,0,34,54,0
66,4,18,18,9,18,1,34,0,0
66,5,2,1,11,1,2,34,0,0
66,6,17,18,10,6,2,34,61,0
66,7,1,18,17,7,1,34,59,0
66,8,9,4,7,3,0,34,57,0
66,9,-1,-1,-1,-1,1,87,0,0
66,10,18,1,19,16,0,34,0,0
66,11,9,2,7,14,1,34,61,0
66,12,1,17,12,0,2,34,63,0
66,13,0,18,19,10,2,34,62,0
66,14,1,19,1,6,1,34,63,0
66,15,13,1,0,0,-1,34,58,0
66,16,4,18,2,17,2,34,54,0
66,17,1,2,13,11,2,34,61,0
66,18,1,0,17,8,2,34,63,0
66,19,9,3,1,3,2,34,59,0
66,20,19,1,13,3,1,34,61,0
66,21,12,1,16,1,1,34,59,0
66,22,-1,-1,-1,-1,0,83,0,0
66,23,3,1,2,10,1,34,54,0
66,24,18,2,3,11,1,34,60,0
66,25,19,2,17,9,2,34,60,0
66,26,-1,-1,-1,-1,1,89,0,0
66,27,8,2,7,8,0,34,61,0
66,28,0,1,17,8,2,34,62,0
66,29,2,2,10,3,2,34,54,0
67,0,2,18,1,6,1,33,60,0
67,1,3,18,2,9,2,33,55,0
67,2,7,2,13,12,0,33,62,0
67,3,2,17,1,19,0,33,55,0
67,4,18,19,9,18,1,33,0,0
67,5,1,1,11,1,2,33,0,0
67,6,17,18,10,6,2,33,62,0
67,7,1,18,17,7,1,33,60,0
67,8,9,4,7,3,0,33,58,0
67,9,-1,-1,-1,-1,1,87,0,0
67,10,17,1,19,16,0,33,0,0
67,11,9,2,7,14,1,33,62,0
67,12,1,17,12,0,2,33,64,0
67,13,0,18,19,10,2,33,63,0
67,14,1,19,1,6,1,33,64,0
67,15,13,1,0,0,-1,33,59,0
67,16,4,18,2,17,2,33,55,0
67,17,1,2,13,11,2,33,62,0
67,18,1,0,17,8,2,33,64,0
67,19,9,3,1,3,2,33,60,0
67,20,19,1,13,3,1,33,62,0
67,21,12,1,16,1,1,33,60,0
67,22,-1,-1,-1,-1,0,83,0,0
67,23,3,1,2,10,1,33,55,0
67,24,18,2,3,11,1,33,61,0
67,25,19,2,17,9,2,33,61,0
67,26,-1,-1,-1,-1,1,89,0,0
67,27,8,2,7,8,0,33,62,0
67,28,0,1,17,8,2,33,63,0
67,29,2,2,10,3,2,33,55,0
68,0,2,18,1,6,1,32,61,0
68,1,3,18,2,9,2,32,56,0
68,2,7,2,13,12,0,32,63,0
68,3,2,17,1,19,0,32,56,0
68,4,18,18,9,18,1,32,0,0
68,5,2,1,11,1,2,32,0,0
68,6,17,18,10,6,2,32,63,0
68,7,1,18,17,7,1,32,61,0
68,8,9,4,7,3,0,32,59,0
68,9,-1,-1,-1,-1,1,87,0,0
68,10,18,1,19,16,0,32,0,0
68,11,9,2,7,14,1,32,63,0
68,12,1,17,12,0,2,32,65,0
68,13,0,18,19,10,2,32,64,0
68,14,1,19,1,6,1,32,65,0
68,15,13,1,0,0,-1,32,60,0
68,16,4,18,2,17,2,32,56,0
68,17,1,2,13,11,2,32,63,0
68,18,1,0,17,8,2,32,65,0
68,19,9,3,1,3,2,32,61,0
68,20,19,1,13,3,1,32,63,0
68,21,12,1,16,1,1,32,61,0
68,22,-1,-1,-1,-1,0,83,0,0
68,23,3,1,2,10,1,32,56,0
68,24,18,2,3,11,1,32,62,0
68,25,19,2,17,9,2,32,62,0
68,26,-1,-1,-1,-1,1,89,0,0
68,27,8,2,7,8,0,32,63,0
68,28,0,1,17,8,2,32,64,0
68,29,2,2,10,3,2,32,56,0
69,0,2,18,1,6,1,31,62,0
69,1,3,18,2,9,2,31,57,0
69,2,7,2,13,12,0,31,64,0
69,3,2,17,1,19,0,31,57,0
69,4,19,18,9,18,1,31,0,0
69,5,1,1,11,1,2,31,0,0
69,6,17,18,10,6,2,31,64,0
69,7,1,18,17,7,1,31,62,0
69,8,9,4,7,3,0,31,60,0
69,9,-1,-1,-1,-1,1,87,0,0
69,10,18,0,19,16,0,31,0,0
69,11,9,2,7,14,1,31,64,0
69,12,1,17,12,0,2,31,66,0
69,13,0,18,19,10,2,31,65,0
69,14,1,19,1,6,1,31,66,0
69,15,13,1,0,0,-1,31,61,0
69,16,4,18,2,17,2,31,57,0
69,17,1,2,13,11,2,31,64,0
69,18,1,0,17,8,2,31,66,0
69,19,9,3,1,3,2,31,62,0
69,20,19,1,13,3,1,31,64,0
69,21,12,1,16,1,1,31,62,0
69,22,-1,-1,-1,-1,0,83,0,0
69,23,3,1,2,10,1,31,57,0
69,24,18,2,3,11,1,31,63,0
69,25,19,2,17,9,2,31,63,0
69,26,-1,-1,-1,-1,1,89,0,0
69,27,8,2,7,8,0,31,64,0
69,28,0,1,17,8,2,31,65,0
69,29,2,2,10,3,2,31,57,0
70,0,2,18,1,6,1,30,63,0
70,1,3,18,2,9,2,30,58,0
70,2,7,2,13,12,0,30,65,0
70,3,2,17,1,19,0,30,58,0
70,4,18,18,9,18,1,30,0,0
70,5,2,1,11,1,2,30,0,0
70,6,17,18,10,6,2,30,65,0
70,7,1,18,17,7,1,30,63,0
70,8,9,4,7,3,0,30,61,0
70,9,-1,-1,-1,-1,1,87,0,0
70,10,18,1,19,16,0,30,0,0
70,11,9,2,7,14,1,30,65,0
70,12,1,17,12,0,2,30,67,0
70,13,0,18,19,10,2,30,66,0
70,14,1,19,1,6,1,30,67,0
70,15,13,1,0,0,-1,30,62,0
70,16,4,18,2,17,2,30,58,0
70,17,1,2,13,11,2,30,65,0
70,18,1,0,17,8,2,30,67,0
70,19,9,3,1,3,2,30,63,0
70,20,19,1,13,3,1,30,65,0
70,21,12,1,16,1,1,30,63,0
70,22,-1,-1,-1,-1,0,83,0,0
70,23,3,1,2,10,1,30,58,0
70,24,18,2,3,11,1,30,64,0
70,25,19,2,17,9,2,30,64,0
70,26,-1,-1,-1,-1,1,89,0,0
70,27,8,2,7,8,0,30,65,0
70,28,0,1,17,8,2,30,66,0
70,29,2,2,10,3,2,30,58,0
71,0,2,18,1,6,1,29,64,0
71,1,3,18,2,9,2,29,59,0
71,2,7,2,13,12,0,29,66,0
71,3,2,17,1,19,0,29,59,0
71,4,18,17,9,18,1,29,0,0
71,5,1,1,11,1,2,29,0,0
71,6,17,18,10,6,2,29,66,0
71,7,1,18,17,7,1,29,64,0
71,8,9,4,7,3,0,29,62,0
71,9,-1,-1,-1,-1,1,87,0,0
71,10,18,0,19,16,0,29,0,0
71,11,9,2,7,14,1,29,66,0
71,12,1,17,12,0,2,29,68,0
71,13,0,18,19,10,2,29,67,0
71,14,1,19,1,6,1,29,68,0
71,15,13,1,0,0,-1,29,63,0
71,16,4,18,2,17,2,29,59,0
71,17,1,2,13,11,2,29,66,0
71,18,1,0,17,8,2,29,68,0
71,19,9,3,1,3,2,29,64,0
71,20,19,1,13,3,1,29,66,0
71,21,12,1,16,1,1,29,64,0
71,22,-1,-1,-1,-1,0,83,0,0
71,23,3,1,2,10,1,29,59,0
71,24,18,2,3,11,1,29,65,0
71,25,19,2,17,9,2,29,65,0
71,26,-1,-1,-1,-1,1,89,0,0
71,27,8,2,7,8,0,29,66,0
71,28,0,1,17,8,2,29,67,0
71,29,2,2,10,3,2,29,59,0
72,0,2,18,1,6,1,28,65,0
72,1,3,18,2,9,2,28,60,0
72,2,7,2,13,12,0,28,67,0
72,3,2,17,1,19,0,28,60,0
72,4,18,18,9,18,1,28,0,0
72,5,2,1,11,1,2,28,0,0
72,6,17,18,10,6,2,28,67,0
72,7,1,18,17,7,1,28,65,0
72,8,9,4,7,3,0,28,63,0
72,9,-1,-1,-1,-1,1,87,0,0
72,10,18,1,19,16,0,28,0,0
72,11,9,2,7,14,1,28,67,0
72,12,1,17,12,0,2,28,69,0
72,13,0,18,19,10,2,28,68,0
72,14,1,19,1,6,1,28,69,0
72,15,13,1,0,0,-1,28,64,0
72,16,4,18,2,17,2,28,60,0
72,17,1,2,13,11,2,28,67,0
72,18,1,0,17,8,2,28,69,0
72,19,9,3,1,3,2,28,65,0
72,20,19,1,13,3,1,28,67,0
72,21,12,1,16,1,1,28,65,0
72,22,-1,-1,-1,-1,0,83,0,0
72,23,3,1,2,10,1,28,60,0
72,24,18,2,3,11,1,28,66,0
72,25,19,2,17,9,2,28,66,0
72,26,-1,-1,-1,-1,1,89,0,0
72,27,8,2,7,8,0,28,67,0
72,28,0,1,17,8,2,28,68,0
72,29,2,2,10,3,2,28,60,0
73,0,2,18,1,6,1,27,66,0
73,1,3,18,2,9,2,27,61,0
73,2,7,2,13,12,0,27,68,0
73,3,2,17,1,19,0,27,61,0
73,4,18,19,9,18,1,27,0,0
73,5,1,1,11,1,2,27,0,0
73,6,17,18,10,6,2,27,68,0
73,7,1,18,17,7,1,27,66,0
73,8,9,4,7,3,0,27,64,0
73,9,-1,-1,-1,-1,1,87,0,0
73,10,17,1,19,16,0,27,0,0
73,11,9,2,7,14,1,27,68,0
73,12,1,17,12,0,2,27,70,0
73,13,0,18,19,10,2,27,69,0
73,14,1,19,1,6,1,27,70,0
73,15,13,1,0,0,-1,27,65,0
73,16,4,18,2,17,2,27,61,0
73,17,1,2,13,11,2,27,68,0
73,18,1,0,17,8,2,27,70,0
73,19,9,3,1,3,2,27,66,0
73,20,19,1,13,3,1,27,68,0
73,21,12,1,16,1,1,27,66,0
73,22,-1,-1,-1,-1,0,83,0,0
73,23,3,1,2,10,1,27,61,0
73,24,18,2,3,11,1,27,67,0
73,25,19,2,17,9,2,27,67,0
73,26,-1,-1,-1,-1,1,89,0,0
73,27,8,2,7,8,0,27,68,0
73,28,0,1,17,8,2,27,69,0
73,29,2,2,10,3,2,27,61,0
74,0,2,18,1,6,1,26,67,0
74,1,3,18,2,9,2,26,62,0
74,2,7,2,13,12,0,26,69,0
74,3,2,17,1,19,0,26,62,0
74,4,18,18,9,18,1,26,0,0
74,5,2,1,11,1,2,26,0,0
74,6,17,18,10,6,2,26,69,0
74,7,1,18,17,7,1,26,67,0
74,8,9,4,7,3,0,26,65,0
74,9,-1,-1,-1,-1,1,87,0,0
74,10,18,1,19,16,0,26,0,0
74,11,9,2,7,14,1,26,69,0
74,12,1,17,12,0,2,26,71,0
74,13,0,18,19,10,2,26,70,0
74,14,1,19,1,6,1,26,71,0
74,15,13,1,0,0,-1,26,66,0
74,16,4,18,2,17,2,26,62,0
74,17,1,2,13,11,2,26,69,0
74,18,1,0,17,8,2,26,71,0
74,19,9,3,1,3,2,26,67,0
74,20,19,1,13,3,1,26,69,0
74,21,12,1,16,1,1,26,67,0
74,22,-1,-1,-1,-1,0,83,0,0
74,23,3,1,2,10,1,26,62,0
74,24,18,2,3,11,1,26,68,0
74,25,19,2,17,9,2,26,68,0
74,26,-1,-1,-1,-1,1,89,0,0
74,27,8,2,7,8,0,26,69,0
74,28,0,1,17,8,2,26,70,0
74,29,2,2,10,3,2,26,62,0
75,0,2,18,1,6,1,25,68,0
75,1,3,18,2,9,2,25,63,0
75,2,7,2,13,12,0,25,70,0
75,3,2,17,1,19,0,25,63,0
75,4,18,17,9,18,1,25,0,0
75,5,1,1,11,1,2,25,0,0
75,6,17,18,10,6,2,25,70,0
75,7,1,18,17,7,1,25,68,0
75,8,9,4,7,3,0,25,66,0
75,9,-1,-1,-1,-1,1,87,0,0
75,10,18,0,19,16,0,25,0,0
75,11,9,2,7,14,1,25,70,0
75,12,1,17,12,0,2,25,72,0
75,13,0,18,19,10,2,25,71,0
75,14,1,19,1,6,1,25,72,0
75,15,13,1,0,0,-1,25,67,0
75,16,4,18,2,17,2,25,63,0
75,17,1,2,13,11,2,25,70,0
75,18,1,0,17,8,2,25,72,0
75,19,9,3,1,3,2,25,68,0
75,20,19,1,13,3,1,25,70,0
75,21,12,1,16,1,1,25,68,0
75,22,-1,-1,-1,-1,0,83,0,0
75,23,3,1,2,10,1,25,63,0
75,24,18,2,3,11,1,25,69,0
75,25,19,2,17,9,2,25,69,0
75,26,-1,-1,-1,-1,1,89,0,0
75,27,8,2,7,8,0,25,70,0
75,28,0,1,17,8,2,25,71,0
75,29,2,2,10,3,2,25,63,0
76,0,2,18,1,6,1,24,69,0
76,1,3,18,2,9,2,24,64,0
76,2,7,2,13,12,0,24,71,0
76,3,2,17,1,19,0,24,64,0
76,4,18,18,9,18,1,24,0,0
76,5,2,1,11,1,2,24,0,0
76,6,17,18,10,6,2,24,71,0
76,7,1,18,17,7,1,24,69,0
76,8,9,4,7,3,0,24,67,0
76,9,-1,-1,-1,-1,1,87,0,0
76,10,18,1,19,16,0,24,0,0
76,11,9,2,7,14,1,24,71,0
76,12,1,17,12,0,2,24,73,0
76,13,0,18,19,10,2,24,72,0
76,14,1,19,1,6,1,24,73,0
76,15,13,1,0,0,-1,24,68,0
76,16,4,18,2,17,2,24,64,0
76,17,1,2,13,11,2,24,71,0
76,18,1,0,17,8,2,24,73,0
76,19,9,3,1,3,2,24,69,0
76,20,19,1,13,3,1,24,71,0
76,21,12,1,16,1,1,24,69,0
76,22,-1,-1,-1,-1,0,83,0,0
76,23,3,1,2,10,1,24,64,0
76,24,18,2,3,11,1,24,70,0
76,25,19,2,17,9,2,24,70,0
76,26,-1,-1,-1,-1,1,89,0,0
76,27,8,2,7,8,0,24,71,0
76,28,0,1,17,8,2,24,72,0
76,29,2,2,10,3,2,24,64,0
77,0,2,18,1,6,1,23,70,0
77,1,3,18,2,9,2,23,65,0
77,2,7,2,13,12,0,23,72,0
77,3,2,17,1,19,0,23,65,0
77,4,18,17,9,18,1,23,0,0
77,5,1,1,11,1,2,23,0,0
77,6,17,18,10,6,2,23,72,0
77,7,1,18,17,7,1,23,70,0
77,8,9,4,7,3,0,23,68,0
77,9,-1,-1,-1,-1,1,87,0,0
77,10,18,0,19,16,0,23,0,0
77,11,9,2,7,14,1,23,72,0
77,12,1,17,12,0,2,23,74,0
77,13,0,18,19,10,2,23,73,0
77,14,1,19,1,6,1,23,74,0
77,15,13,1,0,0,-1,23,69,0
77,16,4,18,2,17,2,23,65,0
77,17,1,2,13,11,2,23,72,0
77,18,1,0,17,8,2,23,74,0
77,19,9,3,1,3,2,23,70,0
77,20,19,1,13,3,1,23,72,0
77,21,12,1,16,1,1,23,70,0
77,22,-1,-1,-1,-1,0,83,0,0
77,23,3,1,2,10,1,23,65,0
77,24,18,2,3,11,1,23,71,0
77,25,19,2,17,9,2,23,71,0
77,26,-1,-1,-1,-1,1,89,0,0
77,27,8,2,7,8,0,23,72,0
77,28,0,1,17,8,2,23,73,0
77,29,2,2,10,3,2,23,65,0
78,0,2,18,1,6,1,22,71,0
78,1,3,18,2,9,2,22,66,0
78,2,7,2,13,12,0,22,73,0
78,3,2,17,1,19,0,22,66,0
78,4,18,18,9,18,1,22,0,0
78,5,2,1,11,1,2,22,0,0
78,6,17,18,10,6,2,22,73,0
78,7,1,18,17,7,1,22,71,0
78,8,9,4,7,3,0,22,69,0
78,9,-1,-1,-1,-1,1,87,0,0
78,10,18,1,19,16,0,22,0,0
78,11,9,2,7,14,1,22,73,0
78,12,1,17,12,0,2,22,75,0
78,13,0,18,19,10,2,22,74,0
78,14,1,19,1,6,1,22,75,0
78,15,13,1,0,0,-1,22,70,0
78,16,4,18,2,17,2,22,66,0
78,17,1,2,13,11,2,22,73,0
78,18,1,0,17,8,2,22,75,0
78,19,9,3,1,3,2,22,71,0
78,20,19,1,13,3,1,22,73,0
78,21,12,1,16,1,1,22,71,0
78,22,-1,-1,-1,-1,0,83,0,0
78,23,3,1,2,10,1,22,66,0
78,24,18,2,3,11,1,22,72,0
78,25,19,2,17,9,2,22,72,0
78,26,-1,-1,-1,-1,1,89,0,0
78,27,8,2,7,8,0,22,73,0
78,28,0,1,17,8,2,22,74,0
78,29,2,2,10,3,2,22,66,0
79,0,2,18,1,6,1,21,72,0
79,1,3,18,2,9,2,21,67,0
79,2,7,2,13,12,0,21,74,0
79,3,2,17,1,19,0,21,67,0
79,4,18,19,9,18,1,21,0,0
79,5,1,1,11,1,2,21,0,0
79,6,17,18,10,6,2,21,74,0
79,7,1,18,17,7,1,21,72,0
79,8,9,4,7,3,0,21,70,0
79,9,-1,-1,-1,-1,1,87,0,0
79,10,17,1,19,16,0,21,0,0
79,11,9,2,7,14,1,21,74,0
79,12,1,17,12,0,2,21,76,0
79,13,0,18,19,10,2,21,75,0
79,14,1,19,1,6,1,21,76,0
79,15,13,1,0,0,-1,21,71,0
79,16,4,18,2,17,2,21,67,0
79,17,1,2,13,11,2,21,74,0
79,18,1,0,17,8,2,21,76,0
79,19,9,3,1,3,2,21,72,0
79,20,19,1,13,3,1,21,74,0
79,21,12,1,16,1,1,21,72,0
79,22,-1,-1,-1,-1,0,83,0,0
79,23,3,1,2,10,1,21,67,0
79,24,18,2,3,11,1,21,73,0
79,25,19,2,17,9,2,21,73,0
79,26,-1,-1,-1,-1,1,89,0,0
79,27,8,2,7,8,0,21,74,0
79,28,0,1,17,8,2,21,75,0
79,29,2,2,10,3,2,21,67,0
80,0,2,18,1,6,1,20,73,0
80,1,3,18,2,9,2,20,68,0
80,2,7,2,13,12,0,20,75,0
80,3,2,17,1,19,0,20,68,0
80,4,18,18,9,18,1,20,0,0
80,5,2,1,11,1,2,20,0,0
80,6,17,18,10,6,2,20,75,0
80,7,1,18,17,7,1,20,73,0
80,8,9,4,7,3,0,20,71,0
80,9,-1,-1,-1,-1,1,87,0,0
80,10,18,1,19,16,0,20,0,0
80,11,9,2,7,14,1,20,75,0
80,12,1,17,12,0,2,20,77,0
80,13,0,18,19,10,2,20,76,0
80,14,1,19,1,6,1,20,77,0
80,15,13,1,0,0,-1,20,72,0
80,16,4,18,2,17,2,20,68,0
80,17,1,2,13,11,2,20,75,0
80,18,1,0,17,8,2,20,77,0
80,19,9,3,1,3,2,20,73,0
80,20,19,1,13,3,1,20,75,0
80,21,12,1,16,1,1,20,73,0
80,22,-1,-1,-1,-1,0,83,0,0
80,23,3,1,2,10,1,20,68,0
80,24,18,2,3,11,1,20,74,0
80,25,19,2,17,9,2,20,74,0
80,26,-1,-1,-1,-1,1,89,0,0
80,27,8,2,7,8,0,20,75,0
80,28,0,1,17,8,2,20,76,0
80,29,2,2,10,3,2,20,68,0
81,0,2,18,1,18,1,19,74,1
81,1,3,18,1,18,2,19,69,1
81,2,6,2,1,1,0,19,75,1
81,3,2,17,1,18,0,19,69,1
81,4,18,17,18,18,1,19,0,1
81,5,1,1,1,1,2,19,0,1
81,6,17,18,18,18,2,19,76,1
81,7,1,18,1,18,1,19,74,1
81,8,9,4,1,1,0,19,72,1
81,9,-1,-1,-1,-1,1,87,0,0
81,10,17,1,18,1,0,19,0,1
81,11,9,1,1,1,1,19,75,1
81,12,1,17,1,18,2,19,78,1
81,13,0,18,1,18,2,19,77,1
81,14,1,19,1,18,1,19,78,1
81,15,14,1,18,1,-1,19,72,1
81,16,4,18,1,18,2,19,69,1
81,17,1,2,1,1,2,19,76,1
81,18,1,0,1,1,2,19,78,1
81,19,9,3,1,1,2,19,74,1
81,20,19,1,18,1,1,19,76,1
81,21,12,1,18,1,1,19,74,1
81,22,-1,-1,-1,-1,0,83,0,0
81,23,3,1,1,1,1,19,69,1
81,24,18,2,18,1,1,19,75,1
81,25,19,2,18,1,2,19,75,1
81,26,-1,-1,-1,-1,1,89,0,0
81,27,8,1,1,1,0,19,75,1
81,28,0,1,1,1,2,19,77,1
81,29,2,2,1,1,2,19,69,1
82,0,2,18,1,18,1,18,75,1
82,1,3,18,1,18,2,18,70,1
82,2,6,1,1,1,0,18,75,1
82,3,2,17,1,18,0,18,70,1
82,4,18,18,18,18,1,18,0,1
82,5,2,1,11,1,2,99,0,0
82,6,17,18,18,18,2,18,77,1
82,7,1,18,17,7,1,99,75,0
82,8,9,4,1,1,0,18,73,1
82,9,-1,-1,-1,-1,1,87,0,0
82,10,18,1,18,1,0,18,0,1
82,11,9,1,1,1,1,18,76,1
82,12,1,17,1,18,2,18,79,1
82,13,0,18,1,18,2,18,78,1
82,14,1,19,1,18,1,18,79,1
82,15,15,1,18,1,-1,18,72,1
82,16,4,18,1,18,2,18,70,1
82,17,1,2,1,1,2,18,77,1
82,18,1,0,1,1,2,18,79,1
82,19,9,2,1,1,2,18,74,1
82,20,19,1,18,1,1,18,77,1
82,21,13,1,18,1,1,18,74,1
82,22,-1,-1,-1,-1,0,83,0,0
82,23,3,1,1,1,1,18,70,1
82,24,18,2,18,1,1,18,76,1
82,25,19,2,18,1,2,18,76,1
82,26,-1,-1,-1,-1,1,89,0,0
82,27,7,1,1,1,0,18,75,1
82,28,0,1,1,1,2,18,78,1
82,29,2,2,1,1,2,18,70,1
83,0,2,18,1,18,1,17,76,1
83,1,3,18,1,18,2,17,71,1
83,2,5,1,1,1,0,17,75,1
83,3,2,17,1,18,0,17,71,1
83,4,18,19,9,18,1,99,0,0
83,5,1,1,11,1,2,98,0,0
83,6,17,18,18,18,2,17,78,1
83,7,1,18,17,7,1,98,76,0
83,8,9,3,1,1,0,17,73,1
83,9,-1,-1,-1,-1,1,87,0,0
83,10,17,1,19,16,0,99,0,0
83,11,8,1,1,1,1,17,76,1
83,12,1,17,1,18,2,17,80,1
83,13,0,18,1,18,2,17,79,1
83,14,1,19,1,18,1,17,80,1
83,15,16,1,18,1,-1,17,72,1
83,16,4,18,1,18,2,17,71,1
83,17,1,2,1,1,2,17,78,1
83,18,1,0,1,1,2,17,80,1
83,19,8,2,1,1,2,17,74,1
83,20,19,1,18,1,1,17,78,1
83,21,14,1,18,1,1,17,74,1
83,22,-1,-1,-1,-1,0,83,0,0
83,23,3,1,1,1,1,17,71,1
83,24,18,2,18,1,1,17,77,1
83,25,19,2,18,1,2,17,77,1
83,26,-1,-1,-1,-1,1,89,0,0
83,27,7,1,1,1,0,17,76,1
83,28,0,1,1,1,2,17,79,1
83,29,2,2,1,1,2,17,71,1
84,0,2,18,1,18,1,16,77,1
84,1,3,18,1,18,2,16,72,1
84,2,4,1,1,1,0,16,75,1
84,3,2,17,1,18,0,16,72,1
84,4,18,18,9,18,1,98,0,0
84,5,2,1,11,1,2,97,0,0
84,6,17,18,18,18,2,16,79,1
84,7,1,18,17,7,1,97,77,0
84,8,9,2,1,1,0,16,73,1
84,9,-1,-1,-1,-1,1,87,0,0
84,10,18,1,19,16,0,98,0,0
84,11,8,1,1,1,1,16,77,1
84,12,1,17,1,18,2,16,81,1
84,13,0,18,1,18,2,16,80,1
84,14,1,19,1,18,1,16,81,1
