step,id,x,y,gx,gy
35,27,7,18,7,16
35,28,9,17,6,5
35,29,-1,-1,-1,-1
36,0,15,18,17,15
36,1,8,18,6,12
36,2,-1,-1,-1,-1
36,3,2,8,3,6
36,4,-1,-1,-1,-1
36,5,-1,-1,-1,-1
36,6,7,11,9,2
36,7,6,17,9,7
36,8,-1,-1,-1,-1
36,9,-1,-1,-1,-1
36,10,18,4,18,4
36,11,-1,-1,-1,-1
36,12,-1,-1,-1,-1
36,13,-1,-1,-1,-1
36,14,7,15,13,17
36,15,-1,-1,-1,-1
36,16,3,6,3,10
36,17,7,10,16,18
36,18,-1,-1,-1,-1
36,19,-1,-1,-1,-1
36,20,6,16,14,19
36,21,-1,-1,-1,-1
36,22,-1,-1,-1,-1
36,23,17,12,1,0
36,24,-1,-1,-1,-1
36,25,-1,-1,-1,-1
36,26,17,11,1,15
36,27,6,18,7,16
36,28,9,16,6,5
36,29,-1,-1,-1,-1
37,0,16,18,17,15
37,1,7,18,6,12
37,2,-1,-1,-1,-1
37,3,3,8,3,6
37,4,-1,-1,-1,-1
37,5,-1,-1,-1,-1
37,6,6,11,9,2
37,7,7,17,9,7
37,8,-1,-1,-1,-1
37,9,-1,-1,-1,-1
37,10,-1,-1,-1,-1
37,11,-1,-1,-1,-1
37,12,-1,-1,-1,-1
37,13,-1,-1,-1,-1
37,14,7,16,13,17
37,15,-1,-1,-1,-1
37,16,3,7,3,10
37,17,6,10,16,18
37,18,-1,-1,-1,-1
37,19,-1,-1,-1,-1
37,20,6,16,14,19
37,21,-1,-1,-1,-1
37,22,-1,-1,-1,-1
37,23,18,12,1,0
37,24,-1,-1,-1,-1
37,25,-1,-1,-1,-1
37,26,18,11,1,15
37,27,6,18,7,16
37,28,9,17,6,5
37,29,-1,-1,-1,-1
38,0,17,18,17,15
38,1,8,18,6,12
38,2,-1,-1,-1,-1
38,3,2,8,3,6
38,4,-1,-1,-1,-1
38,5,-1,-1,-1,-1
38,6,7,11,9,2
38,7,8,17,9,7
38,8,-1,-1,-1,-1
38,9,-1,-1,-1,-1
38,10,-1,-1,-1,-1
38,11,-1,-1,-1,-1
38,12,-1,-1,-1,-1
38,13,-1,-1,-1,-1
38,14,7,15,13,17
38,15,-1,-1,-1,-1
38,16,2,7,3,10
38,17,7,10,16,18
38,18,-1,-1,-1,-1
38,19,-1,-1,-1,-1
38,20,6,17,14,19
38,21,-1,-1,-1,-1
38,22,-1,-1,-1,-1
38,23,17,12,1,0
38,24,-1,-1,-1,-1
38,25,-1,-1,-1,-1
38,26,17,11,1,15
38,27,6,18,7,16
38,28,9,17,6,5
38,29,-1,-1,-1,-1
39,0,17,17,17,15
39,1,7,18,6,12
39,2,-1,-1,-1,-1
39,3,3,8,3,6
39,4,-1,-1,-1,-1
39,5,-1,-1,-1,-1
39,6,6,11,9,2
39,7,7,17,9,7
39,8,-1,-1,-1,-1
39,9,-1,-1,-1,-1
39,10,-1,-1,-1,-1
39,11,-1,-1,-1,-1
39,12,-1,-1,-1,-1
39,13,-1,-1,-1,-1
39,14,7,16,13,17
39,15,-1,-1,-1,-1
39,16,3,7,3,10
39,17,7,9,16,18
39,18,-1,-1,-1,-1
39,19,-1,-1,-1,-1
39,20,6,17,14,19
39,21,-1,-1,-1,-1
39,22,-1,-1,-1,-1
39,23,18,12,1,0
39,24,-1,-1,-1,-1
39,25,-1,-1,-1,-1
39,26,18,11,1,15
39,27,6,18,7,16
39,28,9,18,6,5
39,29,-1,-1,-1,-1
40,0,17,16,17,15
40,1,8,18,6,12
40,2,-1,-1,-1,-1
40,3,2,8,3,6
40,4,-1,-1,-1,-1
40,5,-1,-1,-1,-1
40,6,7,11,9,2
40,7,8,17,9,7
40,8,-1,-1,-1,-1
40,9,-1,-1,-1,-1
40,10,-1,-1,-1,-1
40,11,-1,-1,-1,-1
40,12,-1,-1,-1,-1
40,13,-1,-1,-1,-1
40,14,7,15,13,17
40,15,-1,-1,-1,-1
40,16,3,6,3,10
40,17,7,10,16,18
40,18,-1,-1,-1,-1
40,19,-1,-1,-1,-1
40,20,6,16,14,19
40,21,-1,-1,-1,-1
40,22,-1,-1,-1,-1
40,23,17,12,1,0
40,24,-1,-1,-1,-1
40,25,-1,-1,-1,-1
40,26,17,11,1,15
40,27,5,18,7,16
40,28,9,17,6,5
40,29,-1,-1,-1,-1
41,0,17,15,17,15
41,1,7,18,6,12
41,2,-1,-1,-1,-1
41,3,3,8,3,6
41,4,-1,-1,-1,-1
41,5,-1,-1,-1,-1
41,6,6,11,9,2
41,7,7,17,9,7
41,8,-1,-1,-1,-1
41,9,-1,-1,-1,-1
41,10,-1,-1,-1,-1
41,11,-1,-1,-1,-1
41,12,-1,-1,-1,-1
41,13,-1,-1,-1,-1
41,14,7,16,13,17
41,15,-1,-1,-1,-1
41,16,3,7,3,10
41,17,7,9,16,18
41,18,-1,-1,-1,-1
41,19,-1,-1,-1,-1
41,20,6,17,14,19
41,21,-1,-1,-1,-1
41,22,-1,-1,-1,-1
41,23,18,12,1,0
41,24,-1,-1,-1,-1
41,25,-1,-1,-1,-1
41,26,18,11,1,15
41,27,6,18,7,16
41,28,9,18,6,5
41,29,-1,-1,-1,-1
42,0,-1,-1,-1,-1
42,1,8,18,6,12
42,2,-1,-1,-1,-1
42,3,2,8,3,6
42,4,-1,-1,-1,-1
42,5,-1,-1,-1,-1
42,6,7,11,9,2
42,7,8,17,9,7
42,8,-1,-1,-1,-1
42,9,-1,-1,-1,-1
42,10,-1,-1,-1,-1
42,11,-1,-1,-1,-1
42,12,-1,-1,-1,-1
42,13,-1,-1,-1,-1
42,14,7,15,13,17
42,15,-1,-1,-1,-1
42,16,3,6,3,10
42,17,7,10,16,18
42,18,-1,-1,-1,-1
42,19,-1,-1,-1,-1
42,20,6,16,14,19
42,21,-1,-1,-1,-1
42,22,-1,-1,-1,-1
42,23,17,12,1,0
42,24,-1,-1,-1,-1
42,25,-1,-1,-1,-1
42,26,17,11,1,15
42,27,5,18,7,16
42,28,9,17,6,5
42,29,-1,-1,-1,-1
43,0,-1,-1,-1,-1
43,1,7,18,6,12
43,2,-1,-1,-1,-1
43,3,3,8,3,6
43,4,-1,-1,-1,-1
43,5,-1,-1,-1,-1
43,6,6,11,9,2
43,7,7,17,9,7
43,8,-1,-1,-1,-1
43,9,-1,-1,-1,-1
43,10,-1,-1,-1,-1
43,11,-1,-1,-1,-1
43,12,-1,-1,-1,-1
43,13,-1,-1,-1,-1
43,14,7,16,13,17
43,15,-1,-1,-1,-1
43,16,3,7,3,10
43,17,7,9,16,18
43,18,-1,-1,-1,-1
43,19,-1,-1,-1,-1
43,20,6,17,14,19
43,21,-1,-1,-1,-1
43,22,-1,-1,-1,-1
43,23,18,12,1,0
43,24,-1,-1,-1,-1
43,25,-1,-1,-1,-1
43,26,18,11,1,15
43,27,5,17,7,16
43,28,9,18,6,5
43,29,-1,-1,-1,-1
44,0,-1,-1,-1,-1
44,1,6,18,6,12
44,2,-1,-1,-1,-1
44,3,2,8,3,6
44,4,-1,-1,-1,-1
44,5,-1,-1,-1,-1
44,6,7,11,9,2
44,7,8,17,9,7
44,8,-1,-1,-1,-1
44,9,-1,-1,-1,-1
44,10,-1,-1,-1,-1
44,11,-1,-1,-1,-1
44,12,-1,-1,-1,-1
44,13,-1,-1,-1,-1
44,14,6,16,13,17
44,15,-1,-1,-1,-1
44,16,2,7,3,10
44,17,7,10,16,18
44,18,-1,-1,-1,-1
44,19,-1,-1,-1,-1
44,20,6,17,14,19
44,21,-1,-1,-1,-1
44,22,-1,-1,-1,-1
44,23,17,12,1,0
44,24,-1,-1,-1,-1
44,25,-1,-1,-1,-1
44,26,17,11,1,15
44,27,5,16,7,16
44,28,9,17,6,5
44,29,-1,-1,-1,-1
45,0,-1,-1,-1,-1
45,1,5,18,6,12
45,2,-1,-1,-1,-1
45,3,3,8,3,6
45,4,-1,-1,-1,-1
45,5,-1,-1,-1,-1
45,6,6,11,9,2
45,7,7,17,9,7
45,8,-1,-1,-1,-1
45,9,-1,-1,-1,-1
45,10,-1,-1,-1,-1
45,11,-1,-1,-1,-1
45,12,-1,-1,-1,-1
45,13,-1,-1,-1,-1
45,14,7,16,13,17
45,15,-1,-1,-1,-1
45,16,3,7,3,10
45,17,6,10,16,18
45,18,-1,-1,-1,-1
45,19,-1,-1,-1,-1
45,20,6,17,14,19
45,21,-1,-1,-1,-1
45,22,-1,-1,-1,-1
45,23,18,12,1,0
45,24,-1,-1,-1,-1
45,25,-1,-1,-1,-1
45,26,18,11,1,15
45,27,5,15,7,16
45,28,9,18,6,5
45,29,-1,-1,-1,-1
46,0,-1,-1,-1,-1
46,1,6,18,6,12
46,2,-1,-1,-1,-1
46,3,2,8,3,6
46,4,-1,-1,-1,-1
46,5,-1,-1,-1,-1
46,6,7,11,9,2
46,7,8,17,9,7
46,8,-1,-1,-1,-1
46,9,-1,-1,-1,-1
46,10,-1,-1,-1,-1
46,11,-1,-1,-1,-1
46,12,-1,-1,-1,-1
46,13,-1,-1,-1,-1
46,14,6,16,13,17
46,15,-1,-1,-1,-1
46,16,2,7,3,10
46,17,7,10,16,18
46,18,-1,-1,-1,-1
46,19,-1,-1,-1,-1
46,20,6,17,14,19
46,21,-1,-1,-1,-1
46,22,-1,-1,-1,-1
46,23,17,12,1,0
46,24,-1,-1,-1,-1
46,25,-1,-1,-1,-1
46,26,17,11,1,15
46,27,5,16,7,16
46,28,9,17,6,5
46,29,-1,-1,-1,-1
47,0,-1,-1,-1,-1
47,1,5,18,6,12
47,2,-1,-1,-1,-1
47,3,3,8,3,6
47,4,-1,-1,-1,-1
47,5,-1,-1,-1,-1
47,6,6,11,9,2
47,7,7,17,9,7
47,8,-1,-1,-1,-1
47,9,-1,-1,-1,-1
47,10,-1,-1,-1,-1
47,11,-1,-1,-1,-1
47,12,-1,-1,-1,-1
47,13,-1,-1,-1,-1
47,14,7,16,13,17
47,15,-1,-1,-1,-1
47,16,3,7,3,10
47,17,6,10,16,18
47,18,-1,-1,-1,-1
47,19,-1,-1,-1,-1
47,20,6,17,14,19
47,21,-1,-1,-1,-1
47,22,-1,-1,-1,-1
47,23,18,12,1,0
47,24,-1,-1,-1,-1
47,25,-1,-1,-1,-1
47,26,18,11,1,15
47,27,5,15,7,16
47,28,9,18,6,5
47,29,-1,-1,-1,-1
48,0,-1,-1,-1,-1
48,1,6,18,6,12
48,2,-1,-1,-1,-1
48,3,3,9,3,6
48,4,-1,-1,-1,-1
48,5,-1,-1,-1,-1
48,6,7,11,9,2
48,7,8,17,9,7
48,8,-1,-1,-1,-1
48,9,-1,-1,-1,-1
48,10,-1,-1,-1,-1
48,11,-1,-1,-1,-1
48,12,-1,-1,-1,-1
48,13,-1,-1,-1,-1
48,14,6,16,13,17
48,15,-1,-1,-1,-1
48,16,2,7,3,10
48,17,7,10,16,18
48,18,-1,-1,-1,-1
48,19,-1,-1,-1,-1
48,20,6,17,14,19
48,21,-1,-1,-1,-1
48,22,-1,-1,-1,-1
48,23,17,12,1,0
48,24,-1,-1,-1,-1
48,25,-1,-1,-1,-1
48,26,17,11,1,15
48,27,5,16,7,16
48,28,9,17,6,5
48,29,-1,-1,-1,-1
49,0,-1,-1,-1,-1
49,1,5,18,6,12
49,2,-1,-1,-1,-1
49,3,3,8,3,6
49,4,-1,-1,-1,-1
49,5,-1,-1,-1,-1
49,6,6,11,9,2
49,7,7,17,9,7
49,8,-1,-1,-1,-1
49,9,-1,-1,-1,-1
49,10,-1,-1,-1,-1
49,11,-1,-1,-1,-1
49,12,-1,-1,-1,-1
49,13,-1,-1,-1,-1
49,14,7,16,13,17
49,15,-1,-1,-1,-1
49,16,3,7,3,10
49,17,6,10,16,18
49,18,-1,-1,-1,-1
49,19,-1,-1,-1,-1
49,20,6,17,14,19
49,21,-1,-1,-1,-1
49,22,-1,-1,-1,-1
49,23,18,12,1,0
49,24,-1,-1,-1,-1
49,25,-1,-1,-1,-1
49,26,18,11,1,15
49,27,5,15,7,16
49,28,9,18,6,5
49,29,-1,-1,-1,-1
50,0,-1,-1,-1,-1
50,1,6,18,6,12
50,2,-1,-1,-1,-1
50,3,2,8,3,6
50,4,-1,-1,-1,-1
50,5,-1,-1,-1,-1
50,6,7,11,9,2
50,7,8,17,9,7
50,8,-1,-1,-1,-1
50,9,-1,-1,-1,-1
50,10,-1,-1,-1,-1
50,11,-1,-1,-1,-1
50,12,-1,-1,-1,-1
50,13,-1,-1,-1,-1
50,14,6,16,13,17
50,15,-1,-1,-1,-1
50,16,2,7,3,10
50,17,7,10,16,18
50,18,-1,-1,-1,-1
50,19,-1,-1,-1,-1
50,20,6,17,14,19
50,21,-1,-1,-1,-1
50,22,-1,-1,-1,-1
50,23,17,12,1,0
50,24,-1,-1,-1,-1
50,25,-1,-1,-1,-1
50,26,17,11,1,15
50,27,5,16,7,16
50,28,9,17,6,5
50,29,-1,-1,-1,-1
51,0,-1,-1,-1,-1
51,1,5,18,6,12
51,2,-1,-1,-1,-1
51,3,3,8,3,6
51,4,-1,-1,-1,-1
51,5,-1,-1,-1,-1
51,6,6,11,9,2
51,7,7,17,9,7
51,8,-1,-1,-1,-1
51,9,-1,-1,-1,-1
51,10,-1,-1,-1,-1
51,11,-1,-1,-1,-1
51,12,-1,-1,-1,-1
51,13,-1,-1,-1,-1
51,14,7,16,13,17
51,15,-1,-1,-1,-1
51,16,3,7,3,10
51,17,7,9,16,18
51,18,-1,-1,-1,-1
51,19,-1,-1,-1,-1
51,20,6,17,14,19
51,21,-1,-1,-1,-1
51,22,-1,-1,-1,-1
51,23,18,12,1,0
51,24,-1,-1,-1,-1
51,25,-1,-1,-1,-1
51,26,18,11,1,15
51,27,5,15,7,16
51,28,9,18,6,5
51,29,-1,-1,-1,-1
52,0,-1,-1,-1,-1
52,1,6,18,6,12
52,2,-1,-1,-1,-1
52,3,2,8,3,6
52,4,-1,-1,-1,-1
52,5,-1,-1,-1,-1
52,6,7,11,9,2
52,7,8,17,9,7
52,8,-1,-1,-1,-1
52,9,-1,-1,-1,-1
52,10,-1,-1,-1,-1
52,11,-1,-1,-1,-1
52,12,-1,-1,-1,-1
52,13,-1,-1,-1,-1
52,14,6,16,13,17
52,15,-1,-1,-1,-1
52,16,2,7,3,10
52,17,7,10,16,18
52,18,-1,-1,-1,-1
52,19,-1,-1,-1,-1
52,20,6,17,14,19
52,21,-1,-1,-1,-1
52,22,-1,-1,-1,-1
52,23,17,12,1,0
52,24,-1,-1,-1,-1
52,25,-1,-1,-1,-1
52,26,17,11,1,15
52,27,5,16,7,16
52,28,9,17,6,5
52,29,-1,-1,-1,-1
53,0,-1,-1,-1,-1
53,1,7,18,6,12
53,2,-1,-1,-1,-1
53,3,3,8,3,6
53,4,-1,-1,-1,-1
53,5,-1,-1,-1,-1
53,6,6,11,9,2
53,7,7,17,9,7
53,8,-1,-1,-1,-1
53,9,-1,-1,-1,-1
53,10,-1,-1,-1,-1
53,11,-1,-1,-1,-1
53,12,-1,-1,-1,-1
53,13,-1,-1,-1,-1
53,14,7,16,13,17
53,15,-1,-1,-1,-1
53,16,3,7,3,10
53,17,7,9,16,18
53,18,-1,-1,-1,-1
53,19,-1,-1,-1,-1
53,20,6,17,14,19
53,21,-1,-1,-1,-1
53,22,-1,-1,-1,-1
53,23,17,13,1,0
53,24,-1,-1,-1,-1
53,25,-1,-1,-1,-1
53,26,18,11,1,15
53,27,5,17,7,16
53,28,10,17,6,5
53,29,-1,-1,-1,-1
54,0,-1,-1,-1,-1
54,1,6,18,6,12
54,2,-1,-1,-1,-1
54,3,2,8,3,6
54,4,-1,-1,-1,-1
54,5,-1,-1,-1,-1
54,6,7,11,9,2
54,7,8,17,9,7
54,8,-1,-1,-1,-1
54,9,-1,-1,-1,-1
54,10,-1,-1,-1,-1
54,11,-1,-1,-1,-1
54,12,-1,-1,-1,-1
54,13,-1,-1,-1,-1
54,14,7,15,13,17
54,15,-1,-1,-1,-1
54,16,3,6,3,10
54,17,7,10,16,18
54,18,-1,-1,-1,-1
54,19,-1,-1,-1,-1
54,20,6,17,14,19
54,21,-1,-1,-1,-1
54,22,-1,-1,-1,-1
54,23,17,12,1,0
54,24,-1,-1,-1,-1
54,25,-1,-1,-1,-1
54,26,17,11,1,15
54,27,5,16,7,16
54,28,9,17,6,5
54,29,-1,-1,-1,-1
55,0,-1,-1,-1,-1
55,1,5,18,6,12
55,2,-1,-1,-1,-1
55,3,3,8,3,6
55,4,-1,-1,-1,-1
55,5,-1,-1,-1,-1
55,6,6,11,9,2
55,7,7,17,9,7
55,8,-1,-1,-1,-1
55,9,-1,-1,-1,-1
55,10,-1,-1,-1,-1
55,11,-1,-1,-1,-1
55,12,-1,-1,-1,-1
55,13,-1,-1,-1,-1
55,14,7,16,13,17
55,15,-1,-1,-1,-1
55,16,3,7,3,10
55,17,7,9,16,18
55,18,-1,-1,-1,-1
55,19,-1,-1,-1,-1
55,20,6,17,14,19
55,21,-1,-1,-1,-1
55,22,-1,-1,-1,-1
55,23,18,12,1,0
55,24,-1,-1,-1,-1
55,25,-1,-1,-1,-1
55,26,18,11,1,15
55,27,6,16,7,16
55,28,9,18,6,5
55,29,-1,-1,-1,-1
56,0,-1,-1,-1,-1
56,1,6,18,6,12
56,2,-1,-1,-1,-1
56,3,2,8,3,6
56,4,-1,-1,-1,-1
56,5,-1,-1,-1,-1
56,6,7,11,9,2
56,7,8,17,9,7
56,8,-1,-1,-1,-1
56,9,-1,-1,-1,-1
56,10,-1,-1,-1,-1
56,11,-1,-1,-1,-1
56,12,-1,-1,-1,-1
56,13,-1,-1,-1,-1
56,14,7,15,13,17
56,15,-1,-1,-1,-1
56,16,3,6,3,10
56,17,7,10,16,18
56,18,-1,-1,-1,-1
56,19,-1,-1,-1,-1
56,20,6,17,14,19
56,21,-1,-1,-1,-1
56,22,-1,-1,-1,-1
56,23,17,12,1,0
56,24,-1,-1,-1,-1
56,25,-1,-1,-1,-1
56,26,17,11,1,15
56,27,6,15,7,16
56,28,8,18,6,5
56,29,-1,-1,-1,-1
57,0,-1,-1,-1,-1
57,1,7,18,6,12
57,2,-1,-1,-1,-1
57,3,3,8,3,6
57,4,-1,-1,-1,-1
57,5,-1,-1,-1,-1
57,6,6,11,9,2
57,7,9,17,9,7
57,8,-1,-1,-1,-1
57,9,-1,-1,-1,-1
57,10,-1,-1,-1,-1
57,11,-1,-1,-1,-1
57,12,-1,-1,-1,-1
57,13,-1,-1,-1,-1
57,14,7,16,13,17
57,15,-1,-1,-1,-1
57,16,3,7,3,10
57,17,6,10,16,18
57,18,-1,-1,-1,-1
57,19,-1,-1,-1,-1
57,20,7,17,14,19
57,21,-1,-1,-1,-1
57,22,-1,-1,-1,-1
57,23,17,13,1,0
57,24,-1,-1,-1,-1
57,25,-1,-1,-1,-1
57,26,18,11,1,15
57,27,6,16,7,16
57,28,8,18,6,5
57,29,-1,-1,-1,-1
58,0,-1,-1,-1,-1
58,1,6,18,6,12
58,2,-1,-1,-1,-1
58,3,2,8,3,6
58,4,-1,-1,-1,-1
58,5,-1,-1,-1,-1
58,6,7,11,9,2
58,7,9,16,9,7
58,8,-1,-1,-1,-1
58,9,-1,-1,-1,-1
58,10,-1,-1,-1,-1
58,11,-1,-1,-1,-1
58,12,-1,-1,-1,-1
58,13,-1,-1,-1,-1
58,14,7,15,13,17
58,15,-1,-1,-1,-1
58,16,3,6,3,10
58,17,7,10,16,18
58,18,-1,-1,-1,-1
58,19,-1,-1,-1,-1
58,20,8,17,14,19
58,21,-1,-1,-1,-1
58,22,-1,-1,-1,-1
58,23,17,12,1,0
58,24,-1,-1,-1,-1
58,25,-1,-1,-1,-1
58,26,17,11,1,15
58,27,5,16,7,16
58,28,8,18,6,5
58,29,-1,-1,-1,-1
59,0,-1,-1,-1,-1
59,1,6,17,6,12
59,2,-1,-1,-1,-1
59,3,3,8,3,6
59,4,-1,-1,-1,-1
59,5,-1,-1,-1,-1
59,6,6,11,9,2
59,7,9,15,9,7
59,8,-1,-1,-1,-1
59,9,-1,-1,-1,-1
59,10,-1,-1,-1,-1
59,11,-1,-1,-1,-1
59,12,-1,-1,-1,-1
59,13,-1,-1,-1,-1
59,14,7,16,13,17
59,15,-1,-1,-1,-1
59,16,3,7,3,10
59,17,6,10,16,18
59,18,-1,-1,-1,-1
59,19,-1,-1,-1,-1
59,20,9,17,14,19
59,21,-1,-1,-1,-1
59,22,-1,-1,-1,-1
59,23,17,13,1,0
59,24,-1,-1,-1,-1
59,25,-1,-1,-1,-1
59,26,18,11,1,15
59,27,6,16,7,16
59,28,7,18,6,5
59,29,-1,-1,-1,-1
60,0,-1,-1,-1,-1
60,1,5,17,6,12
60,2,-1,-1,-1,-1
60,3,2,8,3,6
60,4,-1,-1,-1,-1
60,5,-1,-1,-1,-1
60,6,7,11,9,2
60,7,9,14,9,7
60,8,-1,-1,-1,-1
60,9,-1,-1,-1,-1
60,10,-1,-1,-1,-1
60,11,-1,-1,-1,-1
60,12,-1,-1,-1,-1
60,13,-1,-1,-1,-1
60,14,7,17,13,17
60,15,-1,-1,-1,-1
60,16,2,7,3,10
60,17,7,10,16,18
60,18,-1,-1,-1,-1
60,19,-1,-1,-1,-1
60,20,9,18,14,19
60,21,-1,-1,-1,-1
60,22,-1,-1,-1,-1
60,23,17,12,1,0
60,24,-1,-1,-1,-1
60,25,-1,-1,-1,-1
60,26,17,11,1,15
60,27,6,15,7,16
60,28,6,18,6,5
60,29,-1,-1,-1,-1
61,0,-1,-1,-1,-1
61,1,5,16,6,12
61,2,-1,-1,-1,-1
61,3,3,8,3,6
61,4,-1,-1,-1,-1
61,5,-1,-1,-1,-1
61,6,6,11,9,2
61,7,9,13,9,7
61,8,-1,-1,-1,-1
61,9,-1,-1,-1,-1
61,10,-1,-1,-1,-1
61,11,-1,-1,-1,-1
61,12,-1,-1,-1,-1
61,13,-1,-1,-1,-1
61,14,8,17,13,17
61,15,-1,-1,-1,-1
61,16,3,7,3,10
61,17,6,10,16,18
61,18,-1,-1,-1,-1
61,19,-1,-1,-1,-1
61,20,10,18,14,19
61,21,-1,-1,-1,-1
61,22,-1,-1,-1,-1
61,23,17,13,1,0
61,24,-1,-1,-1,-1
61,25,-1,-1,-1,-1
61,26,18,11,1,15
61,27,7,15,7,16
61,28,6,17,6,5
61,29,-1,-1,-1,-1
62,0,-1,-1,-1,-1
62,1,6,16,6,12
62,2,-1,-1,-1,-1
62,3,2,8,3,6
62,4,-1,-1,-1,-1
62,5,-1,-1,-1,-1
62,6,7,11,9,2
62,7,9,12,9,7
62,8,-1,-1,-1,-1
62,9,-1,-1,-1,-1
62,10,-1,-1,-1,-1
62,11,-1,-1,-1,-1
62,12,-1,-1,-1,-1
62,13,-1,-1,-1,-1
62,14,9,17,13,17
62,15,-1,-1,-1,-1
62,16,3,6,3,10
62,17,7,10,16,18
62,18,-1,-1,-1,-1
62,19,-1,-1,-1,-1
62,20,11,18,14,19
62,21,-1,-1,-1,-1
62,22,-1,-1,-1,-1
62,23,17,12,1,0
62,24,-1,-1,-1,-1
62,25,-1,-1,-1,-1
62,26,17,11,1,15
62,27,7,16,7,16
62,28,6,17,6,5
62,29,-1,-1,-1,-1
63,0,-1,-1,-1,-1
63,1,6,15,6,12
63,2,-1,-1,-1,-1
63,3,3,8,3,6
63,4,-1,-1,-1,-1
63,5,-1,-1,-1,-1
63,6,6,11,9,2
63,7,9,11,9,7
63,8,-1,-1,-1,-1
63,9,-1,-1,-1,-1
63,10,-1,-1,-1,-1
63,11,-1,-1,-1,-1
63,12,-1,-1,-1,-1
63,13,-1,-1,-1,-1
63,14,10,17,13,17
63,15,-1,-1,-1,-1
63,16,3,7,3,10
63,17,7,9,16,18
63,18,-1,-1,-1,-1
63,19,-1,-1,-1,-1
63,20,11,19,14,19
63,21,-1,-1,-1,-1
63,22,-1,-1,-1,-1
63,23,18,12,1,0
63,24,-1,-1,-1,-1
63,25,-1,-1,-1,-1
63,26,18,11,1,15
63,27,-1,-1,-1,-1
63,28,7,17,6,5
63,29,-1,-1,-1,-1
64,0,-1,-1,-1,-1
64,1,6,14,6,12
64,2,-1,-1,-1,-1
64,3,2,8,3,6
64,4,-1,-1,-1,-1
64,5,-1,-1,-1,-1
64,6,6,10,9,2
64,7,9,10,9,7
64,8,-1,-1,-1,-1
64,9,-1,-1,-1,-1
64,10,-1,-1,-1,-1
64,11,-1,-1,-1,-1
64,12,-1,-1,-1,-1
64,13,-1,-1,-1,-1
64,14,11,17,13,17
64,15,-1,-1,-1,-1
64,16,2,7,3,10
64,17,7,10,16,18
64,18,-1,-1,-1,-1
64,19,-1,-1,-1,-1
64,20,12,19,14,19
64,21,-1,-1,-1,-1
64,22,-1,-1,-1,-1
64,23,17,12,1,0
64,24,-1,-1,-1,-1
64,25,-1,-1,-1,-1
64,26,17,11,1,15
64,27,-1,-1,-1,-1
64,28,7,16,6,5
64,29,-1,-1,-1,-1
65,0,-1,-1,-1,-1
65,1,6,13,6,12
65,2,-1,-1,-1,-1
65,3,3,8,3,6
65,4,-1,-1,-1,-1
65,5,-1,-1,-1,-1
65,6,6,9,9,2
65,7,9,9,9,7
65,8,-1,-1,-1,-1
65,9,-1,-1,-1,-1
65,10,-1,-1,-1,-1
65,11,-1,-1,-1,-1
65,12,-1,-1,-1,-1
65,13,-1,-1,-1,-1
65,14,12,17,13,17
65,15,-1,-1,-1,-1
65,16,3,7,3,10
65,17,7,11,16,18
65,18,-1,-1,-1,-1
65,19,-1,-1,-1,-1
65,20,13,19,14,19
65,21,-1,-1,-1,-1
65,22,-1,-1,-1,-1
65,23,18,12,1,0
65,24,-1,-1,-1,-1
65,25,-1,-1,-1,-1
65,26,18,11,1,15
65,27,-1,-1,-1,-1
65,28,6,16,6,5
65,29,-1,-1,-1,-1
66,0,-1,-1,-1,-1
66,1,6,12,6,12
66,2,-1,-1,-1,-1
66,3,2,8,3,6
66,4,-1,-1,-1,-1
66,5,-1,-1,-1,-1
66,6,7,9,9,2
66,7,9,8,9,7
66,8,-1,-1,-1,-1
66,9,-1,-1,-1,-1
66,10,-1,-1,-1,-1
66,11,-1,-1,-1,-1
66,12,-1,-1,-1,-1
66,13,-1,-1,-1,-1
66,14,13,17,13,17
66,15,-1,-1,-1,-1
66,16,2,7,3,10
66,17,7,12,16,18
66,18,-1,-1,-1,-1
66,19,-1,-1,-1,-1
66,20,14,19,14,19
66,21,-1,-1,-1,-1
66,22,-1,-1,-1,-1
66,23,17,12,1,0
66,24,-1,-1,-1,-1
66,25,-1,-1,-1,-1
66,26,17,11,1,15
66,27,-1,-1,-1,-1
66,28,6,15,6,5
66,29,-1,-1,-1,-1
67,0,-1,-1,-1,-1
67,1,-1,-1,-1,-1
67,2,-1,-1,-1,-1
67,3,3,8,3,6
67,4,-1,-1,-1,-1
67,5,-1,-1,-1,-1
67,6,7,8,9,2
67,7,9,7,9,7
67,8,-1,-1,-1,-1
67,9,-1,-1,-1,-1
67,10,-1,-1,-1,-1
67,11,-1,-1,-1,-1
67,12,-1,-1,-1,-1
67,13,-1,-1,-1,-1
67,14,-1,-1,-1,-1
67,15,-1,-1,-1,-1
67,16,3,7,3,10
67,17,7,13,16,18
67,18,-1,-1,-1,-1
67,19,-1,-1,-1,-1
67,20,-1,-1,-1,-1
67,21,-1,-1,-1,-1
67,22,-1,-1,-1,-1
67,23,17,13,1,0
67,24,-1,-1,-1,-1
67,25,-1,-1,-1,-1
67,26,18,11,1,15
67,27,-1,-1,-1,-1
67,28,6,14,6,5
67,29,-1,-1,-1,-1
68,0,-1,-1,-1,-1
68,1,-1,-1,-1,-1
68,2,-1,-1,-1,-1
68,3,2,8,3,6
68,4,-1,-1,-1,-1
68,5,-1,-1,-1,-1
68,6,7,7,9,2
